,policy_id,customer_gender_female,customer_gender_male,policy_state_or,injury_claim,policy_state_ca,collision_type_na,police_report_available,incident_month,policy_state_nv,customer_age,collision_type_front,total_claim_amount,incident_type_theft,collision_type_side,customer_education,policy_state_wa,incident_type_breakin,num_witnesses,driver_relationship_child,auto_year,authorities_contacted_fire,policy_annual_premium,driver_relationship_spouse,collision_type_rear,months_as_customer,num_injuries,num_insurers_past_5_years,incident_dow,driver_relationship_na,incident_day,authorities_contacted_none,policy_state_az,num_claims_past_year,policy_state_id,num_vehicles_involved,incident_severity,policy_deductable,authorities_contacted_police,incident_type_collision,fraud,authorities_contacted_ambulance,driver_relationship_other,policy_liability,incident_hour,driver_relationship_self,vehicle_claim
124,3435,0,1,0,0.0,1,1,0,7,0,29,0,19000.0,0,0,3,0,1,0,0,2017,0,3000,0,0,47,0,2,1,1,9,0,0,0,0,1,0,750,1,0,0,0,0,0,8,0,19000.0
125,141,0,1,0,9500.0,0,0,0,5,0,67,1,45500.0,0,0,3,1,0,2,0,2017,0,2950,0,0,132,1,1,3,0,30,0,0,0,0,2,2,750,0,1,0,1,0,3,16,1,36000.0
126,1818,1,0,0,0.0,1,0,1,8,0,44,1,22000.0,0,0,3,0,0,0,0,2014,0,2500,0,0,191,0,1,0,0,26,0,0,0,0,3,2,750,1,1,0,0,0,0,8,1,22000.0
127,195,0,1,0,30000.0,0,0,1,8,0,35,0,46000.0,0,1,4,0,0,2,1,2011,0,3000,0,0,105,4,1,4,0,23,0,1,0,0,3,2,750,1,1,0,0,0,0,9,0,16000.0
128,2579,0,1,0,0.0,1,0,0,2,0,35,1,12500.0,0,0,1,0,0,2,0,2020,0,2800,1,0,19,0,4,4,0,22,1,0,0,0,2,0,750,0,1,0,0,0,3,11,0,12500.0
129,999,0,1,0,30000.0,1,0,0,6,0,29,1,48000.0,0,0,3,0,0,0,0,2016,0,3000,0,0,4,1,2,5,0,15,0,0,0,0,2,1,750,1,1,0,0,0,2,13,1,18000.0
130,4262,0,1,0,15000.0,0,0,0,10,0,34,1,22500.0,0,0,3,0,0,1,0,2014,0,3000,1,0,65,1,1,4,0,4,1,1,1,0,2,0,750,0,1,0,0,0,0,14,0,7500.0
131,1126,1,0,0,0.0,0,0,0,2,0,54,1,25500.0,0,0,3,1,0,1,0,2016,0,3000,0,0,87,0,1,3,0,21,0,0,0,0,2,1,750,1,1,0,0,0,1,3,1,25500.0
132,1171,1,0,0,0.0,1,0,0,12,0,32,0,4000.0,0,1,3,0,0,0,0,2017,0,3000,0,0,59,0,1,6,0,29,1,0,0,0,2,0,750,0,1,0,0,0,1,10,1,4000.0
133,2893,0,1,0,0.0,1,0,0,9,0,36,1,12000.0,0,0,3,0,0,2,0,2016,0,3000,1,0,50,0,2,3,0,5,1,0,0,0,2,0,750,0,1,0,0,0,1,1,0,12000.0
134,1245,0,1,0,0.0,0,0,0,2,1,32,0,11000.0,0,1,4,0,0,0,0,2018,0,3000,0,0,81,0,1,2,0,27,1,0,0,0,1,0,750,0,1,1,0,0,1,16,1,11000.0
135,1292,0,1,0,22000.0,0,1,0,7,0,56,0,39500.0,1,0,4,1,0,0,0,2014,0,3000,0,0,69,1,1,0,1,29,0,0,0,0,1,1,750,1,0,0,0,0,1,13,0,17500.0
136,1307,1,0,0,0.0,0,0,1,4,0,43,0,31500.0,0,0,3,1,0,2,0,2016,0,2600,0,1,246,0,1,6,0,14,0,0,0,0,3,2,750,1,1,0,0,0,1,4,1,31500.0
137,3049,0,1,0,0.0,0,0,0,11,0,26,1,11500.0,0,0,3,1,0,0,0,2019,0,2850,0,0,55,0,2,4,0,8,1,0,0,0,1,0,750,0,1,0,0,0,2,18,1,11500.0
138,3094,0,1,0,0.0,1,0,0,9,0,34,0,39000.0,0,1,3,0,0,1,0,2018,1,3000,0,0,69,0,1,4,0,27,0,0,0,0,1,2,750,0,1,0,0,0,2,15,1,39000.0
139,3238,0,1,0,0.0,1,1,0,6,0,45,0,2500.0,0,0,3,0,1,0,0,2011,0,2500,0,0,68,0,1,3,1,20,0,0,0,0,1,0,750,1,0,0,0,0,1,20,0,2500.0
140,3335,0,1,0,0.0,0,0,0,10,0,39,1,43500.0,0,0,0,1,0,0,0,2020,0,3000,0,0,125,0,1,6,0,6,0,0,0,0,1,2,750,0,1,0,1,0,1,19,1,43500.0
141,78,0,1,0,0.0,1,0,0,5,0,54,0,11500.0,0,1,2,0,0,1,0,2017,0,2900,0,0,27,0,1,6,0,19,1,0,0,0,2,0,750,0,1,0,0,0,2,17,1,11500.0
142,1904,0,1,0,48000.0,0,0,1,7,1,20,0,81500.0,0,0,3,0,0,3,0,2014,0,3000,1,1,24,1,1,3,0,18,0,0,0,0,3,2,750,1,1,0,0,0,3,9,0,33500.0
143,2085,1,0,0,0.0,1,0,0,11,0,49,0,19500.0,0,0,3,0,0,1,0,2016,0,3000,0,1,64,0,1,4,0,29,0,0,0,0,2,0,750,1,1,0,0,0,0,17,1,19500.0
144,837,0,1,0,30000.0,1,0,1,11,0,53,1,58000.0,0,0,3,0,0,3,0,2013,0,3000,0,0,190,3,1,4,0,22,0,0,0,0,3,2,750,1,1,0,0,0,0,10,1,28000.0
145,1276,0,1,0,0.0,0,0,1,8,0,44,0,13500.0,0,0,4,0,0,0,0,2016,0,3000,0,1,33,0,2,5,0,3,0,1,0,0,2,1,750,1,1,0,0,0,1,12,1,13500.0
146,3003,1,0,0,0.0,1,0,0,1,0,19,1,10500.0,0,0,1,0,0,0,0,2015,0,2800,0,0,9,0,4,0,0,28,1,0,0,0,2,0,750,0,1,0,0,0,1,17,1,10500.0
147,3006,0,1,0,0.0,0,0,1,6,0,43,0,19000.0,0,1,1,1,0,1,1,2018,0,3000,0,0,13,0,3,2,0,19,0,0,0,0,2,1,750,1,1,1,0,0,2,15,0,19000.0
148,3050,0,1,0,0.0,1,0,0,3,0,69,0,1000.0,0,1,3,0,0,0,0,2007,0,2550,0,0,288,0,1,5,0,16,1,0,0,0,1,0,750,0,1,0,0,0,0,19,1,1000.0
149,4682,0,1,0,0.0,0,0,0,6,0,68,1,14000.0,0,0,3,0,0,0,0,2016,0,3000,0,0,195,0,1,5,0,8,1,1,0,0,1,0,750,0,1,0,0,0,2,16,1,14000.0
150,4689,0,1,0,38000.0,0,0,0,11,0,32,1,58500.0,0,0,4,1,0,3,0,2019,0,3000,0,0,139,2,1,1,0,26,0,0,0,0,2,1,750,1,1,0,0,0,1,9,1,20500.0
151,4788,0,1,0,0.0,1,0,0,3,0,49,0,13000.0,0,1,3,0,0,1,0,2016,0,3000,1,0,83,0,1,4,0,8,1,0,0,0,2,0,750,0,1,0,0,0,1,18,0,13000.0
152,146,0,1,0,0.0,1,0,1,2,0,39,1,11500.0,0,0,3,0,0,1,0,2016,0,2700,1,0,25,0,3,2,0,27,0,0,0,0,2,1,750,1,1,0,0,0,0,14,0,11500.0
153,2070,0,1,0,15000.0,1,0,1,3,0,66,0,26500.0,0,0,3,0,0,3,0,2018,0,2650,1,1,253,1,1,1,0,19,0,0,0,0,3,1,750,1,1,0,0,0,0,9,0,11500.0
154,4092,0,1,0,0.0,0,1,0,5,0,57,0,13500.0,1,0,1,1,0,1,0,2016,0,3000,0,0,133,0,1,1,1,21,0,0,0,0,1,1,750,1,0,0,0,0,1,10,0,13500.0
155,4223,0,1,0,1500.0,1,0,1,3,0,25,1,32500.0,0,0,4,0,0,2,0,2014,0,3000,0,0,82,1,1,5,0,9,0,0,0,0,3,2,750,1,1,0,0,0,1,8,1,31000.0
156,4769,1,0,0,0.0,0,0,1,8,0,37,0,15500.0,0,0,1,1,0,1,0,2015,0,3000,0,1,34,0,3,5,0,31,0,0,0,0,2,1,750,1,1,0,0,0,1,5,1,15500.0
157,4980,1,0,0,0.0,1,1,0,10,0,48,0,6500.0,0,0,1,0,1,0,0,2019,0,3000,0,0,93,0,1,3,1,3,0,0,0,0,1,0,750,1,0,0,0,0,3,17,0,6500.0
158,3588,0,1,0,100000.0,0,0,1,4,1,32,1,130000.0,0,0,3,0,0,2,0,2016,0,2600,0,0,23,1,2,1,0,23,0,0,0,0,3,2,750,1,1,0,0,0,3,13,1,30000.0
159,3745,0,1,0,0.0,1,0,0,1,0,37,0,23500.0,0,1,1,0,0,0,0,2016,0,3000,0,0,42,0,1,0,0,7,1,0,0,0,2,0,750,0,1,0,0,0,0,11,1,23500.0
160,3835,0,1,1,25000.0,0,0,1,8,0,54,1,59000.0,0,0,2,0,0,4,0,2015,0,2850,0,0,219,1,1,1,0,20,0,0,0,0,3,2,750,1,1,0,0,0,2,12,1,34000.0
161,4019,0,1,0,0.0,1,0,0,7,0,23,1,11000.0,0,0,3,0,0,1,0,2011,0,3000,0,0,50,0,2,1,0,9,1,0,0,0,2,0,750,0,1,0,0,0,1,5,1,11000.0
162,4084,0,1,0,21500.0,1,0,1,2,0,36,0,57500.0,0,1,3,0,0,1,0,2017,0,2650,0,0,53,4,1,5,0,2,0,0,0,0,5,2,750,1,1,0,0,0,1,21,1,36000.0
163,1023,0,1,0,0.0,1,0,0,2,0,46,0,13000.0,0,0,0,0,0,3,0,2014,0,3000,0,1,42,0,1,4,0,1,0,0,0,0,2,1,750,1,1,0,0,0,0,20,1,13000.0
164,4525,0,1,0,0.0,1,0,0,10,0,48,1,13000.0,0,0,3,0,0,0,0,2019,0,2950,1,0,116,0,1,1,0,8,1,0,0,0,2,0,750,0,1,0,0,0,1,17,0,13000.0
165,4767,1,0,0,21000.0,1,0,1,7,0,34,0,44500.0,0,1,4,0,0,3,0,2011,0,3000,1,0,76,1,1,6,0,21,0,0,0,0,3,2,750,1,1,0,0,0,2,12,0,23500.0
166,1845,0,1,0,15000.0,1,1,0,5,0,54,0,29000.0,1,0,3,0,0,0,0,2019,0,3000,0,0,108,1,1,4,1,17,0,0,0,0,1,1,750,1,0,0,0,0,0,20,0,14000.0
167,208,0,1,0,7000.0,0,0,1,8,0,61,0,45000.0,0,0,3,1,0,0,0,2020,0,3000,0,1,60,3,1,3,0,8,0,0,0,0,3,2,750,1,1,0,0,0,1,10,1,38000.0
168,2185,0,1,0,0.0,1,0,0,1,0,49,1,17500.0,0,0,1,0,0,1,0,2015,0,2550,0,0,68,0,1,3,0,17,1,0,0,0,2,0,750,0,1,0,0,0,2,14,1,17500.0
169,2339,0,1,0,0.0,1,0,0,1,0,51,1,17000.0,0,0,3,0,0,1,1,2017,0,3000,0,0,180,0,1,3,0,24,0,0,0,0,2,1,750,0,1,0,1,0,1,7,0,17000.0
170,2384,0,1,0,6500.0,0,0,0,9,0,37,0,19500.0,0,0,4,0,0,1,0,2015,0,2650,0,1,129,1,1,3,0,12,0,1,0,0,2,1,750,1,1,0,0,0,2,13,1,13000.0
171,2439,1,0,0,0.0,1,1,0,4,0,48,0,15000.0,0,0,1,0,1,0,0,2019,0,2700,0,0,116,0,1,1,1,9,0,0,0,0,1,0,750,1,0,0,0,0,2,12,0,15000.0
172,2643,0,1,0,0.0,1,0,0,12,0,41,1,34500.0,0,0,3,0,0,0,0,2017,0,3000,0,0,81,0,1,6,0,22,0,0,0,0,2,2,750,1,1,0,0,0,2,6,1,34500.0
173,2671,0,1,0,15000.0,1,0,0,8,0,42,1,49500.0,0,0,4,0,0,0,0,2019,0,3000,0,0,47,1,2,3,0,29,0,0,0,0,2,2,750,0,1,0,1,0,0,19,1,34500.0
174,1066,0,1,1,7000.0,0,0,1,1,0,52,1,12500.0,0,0,1,0,0,3,0,2015,0,3000,0,0,227,3,1,6,0,6,0,0,0,0,3,1,750,1,1,0,0,1,1,6,0,5500.0
175,4441,0,1,0,0.0,0,0,0,5,1,52,1,9000.0,0,0,1,0,0,0,0,2016,0,3000,0,0,157,0,1,1,0,7,0,0,0,0,2,0,750,1,1,0,0,0,2,12,1,9000.0
176,4447,0,1,0,25000.0,1,0,0,12,0,50,0,39000.0,0,1,3,0,0,1,0,2017,0,3000,0,0,180,1,1,1,0,17,0,0,0,0,2,1,750,1,1,0,0,0,1,10,1,14000.0
177,3124,1,0,0,0.0,1,0,1,1,0,21,1,12500.0,0,0,3,0,0,0,0,2009,0,3000,0,0,7,0,4,2,0,23,0,0,0,0,2,1,750,1,1,0,0,0,1,12,1,12500.0
178,3169,1,0,0,0.0,0,0,1,8,0,56,1,20000.0,0,0,3,1,0,2,0,2020,0,2600,0,0,145,0,1,0,0,26,0,0,0,0,3,1,750,1,1,0,0,0,1,15,1,20000.0
179,120,1,0,0,0.0,1,1,0,12,0,19,0,8500.0,0,0,1,0,1,0,0,2015,0,3000,0,0,5,0,5,6,1,22,1,0,0,0,1,0,750,0,0,0,0,0,0,7,0,8500.0
180,3454,1,0,0,0.0,1,0,0,10,0,65,0,8500.0,0,0,3,0,0,2,0,2014,0,3000,0,1,146,0,1,3,0,3,1,0,0,0,2,0,750,0,1,0,0,0,0,9,1,8500.0
181,1844,0,1,0,0.0,1,0,0,8,0,49,0,16500.0,0,0,3,0,0,0,0,2017,0,3000,0,1,113,0,1,1,0,13,1,0,0,0,2,0,750,0,1,0,0,0,0,16,1,16500.0
182,3663,0,1,0,0.0,1,0,0,6,0,42,0,3000.0,0,1,3,0,0,1,0,2009,0,3000,1,0,72,0,1,1,0,4,1,0,0,0,2,0,750,0,1,0,0,0,0,5,0,3000.0
183,467,0,1,0,0.0,1,0,1,12,0,55,1,8000.0,0,0,3,0,0,1,0,2012,0,3000,0,0,44,0,3,5,0,28,0,0,1,0,2,0,750,1,1,0,0,0,2,11,1,8000.0
184,3822,0,1,0,0.0,1,0,1,8,0,43,0,13000.0,0,1,1,0,0,3,0,2019,0,3000,0,0,46,0,1,5,0,10,0,0,0,0,4,0,750,1,1,0,0,0,2,17,1,13000.0
185,2508,1,0,0,17000.0,1,0,1,9,0,63,0,22500.0,0,0,4,0,0,2,0,2013,0,2850,0,1,77,3,1,6,0,1,0,0,0,0,3,1,750,1,1,0,0,0,0,12,1,5500.0
186,4208,0,1,0,0.0,1,0,0,4,0,49,0,16000.0,0,1,3,0,0,0,0,2019,0,3000,0,0,127,0,1,0,0,15,1,0,0,0,1,0,750,0,1,0,0,0,0,16,1,16000.0
187,2714,0,1,1,0.0,0,0,1,2,0,54,0,8500.0,0,1,1,0,0,3,0,2019,0,3000,0,0,176,0,1,1,0,12,0,0,0,0,3,0,750,1,1,0,0,0,1,17,1,8500.0
188,1078,1,0,0,0.0,1,0,0,11,0,66,1,16500.0,0,0,3,0,0,0,0,2017,0,3000,1,0,201,0,1,0,0,18,1,0,1,0,1,0,750,0,1,0,0,0,2,10,0,16500.0
189,1351,1,0,1,50000.0,0,0,0,12,0,23,0,74500.0,0,1,1,0,0,2,0,2012,1,3000,0,0,48,2,1,3,0,12,0,0,0,0,2,2,750,0,1,0,0,0,1,4,1,24500.0
190,158,0,1,0,0.0,1,1,0,2,0,27,0,11000.0,1,0,4,0,0,0,0,2016,0,3000,0,0,83,0,1,1,1,19,0,0,0,0,1,1,750,1,0,0,0,0,0,5,0,11000.0
191,3521,0,1,0,0.0,1,0,1,7,0,49,1,12500.0,0,0,2,0,0,1,0,2019,0,3000,0,0,263,0,1,3,0,4,0,0,0,0,3,0,750,1,1,0,0,0,2,8,1,12500.0
192,292,0,1,0,0.0,1,0,0,4,0,64,0,9500.0,0,0,4,0,0,0,0,2014,0,3000,0,1,74,0,1,1,0,2,0,0,0,0,2,1,750,1,1,0,0,0,1,19,1,9500.0
193,456,0,1,0,0.0,0,1,0,3,0,57,0,12000.0,0,0,2,1,1,0,0,2013,0,2650,0,0,171,0,1,1,1,5,0,0,0,0,1,0,750,1,0,0,0,0,1,9,0,12000.0
194,3839,1,0,0,0.0,1,0,0,12,0,43,1,11500.0,0,0,3,0,0,1,0,2011,0,3000,0,0,97,0,1,4,0,20,1,0,0,0,2,0,750,0,1,0,0,0,1,15,1,11500.0
195,3863,0,1,0,0.0,0,0,0,1,0,42,1,13000.0,0,0,0,0,0,1,0,2020,0,2800,0,0,68,0,1,4,0,25,0,1,0,0,2,0,750,1,1,0,0,0,3,20,1,13000.0
196,812,0,1,0,0.0,1,0,0,7,0,51,1,10500.0,0,0,1,0,0,0,0,2019,0,3000,0,0,102,0,1,0,0,8,1,0,0,0,1,0,750,0,1,0,0,0,0,17,1,10500.0
197,4150,0,1,0,0.0,1,0,0,4,0,35,1,20000.0,0,0,3,0,0,3,0,2018,0,3000,0,0,73,0,1,2,0,24,1,0,0,0,2,0,750,0,1,0,0,0,2,5,1,20000.0
198,2732,0,1,0,0.0,1,0,0,11,0,48,1,15500.0,0,0,1,0,0,0,0,2016,0,3000,0,0,122,0,1,0,0,11,0,0,0,0,2,1,750,1,1,0,0,0,0,7,1,15500.0
199,2739,1,0,0,30000.0,1,0,1,9,0,53,1,60500.0,0,0,1,0,0,0,0,2020,0,3000,0,0,60,1,1,4,0,27,0,0,0,0,2,2,750,1,1,0,0,0,2,14,1,30500.0
200,4305,1,0,0,6500.0,0,0,0,5,0,50,0,48500.0,0,1,3,1,0,3,0,2020,1,3000,0,0,101,1,1,0,0,27,0,0,0,0,2,2,750,0,1,0,0,0,2,19,1,42000.0
201,2904,0,1,0,0.0,1,0,1,7,0,27,1,12500.0,0,0,3,0,0,0,0,2018,0,2650,1,0,78,0,1,2,0,31,0,0,0,0,3,1,750,1,1,0,0,0,0,1,0,12500.0
202,1587,1,0,1,15500.0,0,0,1,5,0,67,0,47500.0,0,1,3,0,0,1,0,2015,0,3000,0,0,79,1,1,1,0,14,0,0,0,0,3,2,750,1,1,0,0,0,2,10,1,32000.0
203,3214,0,1,0,0.0,0,0,0,8,0,41,1,11000.0,0,0,3,1,0,0,0,2014,0,2900,0,0,111,0,1,3,0,29,1,0,0,0,2,0,750,0,1,0,0,0,1,9,1,11000.0
204,376,0,1,0,0.0,1,0,0,3,0,39,1,11000.0,0,0,3,0,0,1,0,2019,0,3000,0,0,103,0,1,3,0,21,1,0,0,0,2,0,750,0,1,0,0,0,0,5,1,11000.0
205,2124,0,1,0,0.0,1,0,1,5,0,44,0,12000.0,0,0,4,0,0,1,0,2011,0,3000,0,1,34,0,3,4,0,3,0,0,0,0,2,1,750,1,1,0,0,0,0,16,1,12000.0
206,3690,1,0,0,0.0,0,0,0,8,0,58,1,4500.0,0,0,3,1,0,3,0,2005,0,3000,0,0,105,0,1,6,0,18,0,0,0,0,2,0,750,1,1,0,0,0,1,21,1,4500.0
207,2587,0,1,0,7000.0,1,0,1,10,0,31,1,51500.0,0,0,3,0,0,3,0,2020,0,3000,0,0,26,2,1,3,0,3,0,0,0,0,4,2,750,1,1,0,0,0,0,15,1,44500.0
208,4603,0,1,0,51500.0,1,0,1,1,0,20,0,59500.0,0,0,3,0,0,1,0,2012,0,2850,0,1,18,4,2,4,0,18,0,0,0,0,3,1,750,1,1,0,0,0,2,23,1,8000.0
209,1422,0,1,0,0.0,1,1,0,5,0,36,0,21000.0,1,0,3,0,0,0,0,2016,0,3000,0,0,83,0,1,4,1,24,0,0,0,0,1,1,750,1,0,0,0,0,1,9,0,21000.0
210,201,0,1,0,16500.0,1,0,1,11,0,29,1,51000.0,0,0,1,0,0,0,1,2016,0,3000,0,0,48,4,1,1,0,12,0,0,0,0,3,2,750,1,1,0,0,0,0,17,0,34500.0
211,2223,0,1,0,0.0,1,0,0,2,0,32,1,13500.0,0,0,2,0,0,0,0,2015,0,3000,0,0,114,0,1,1,0,26,1,0,0,0,2,0,750,0,1,0,0,0,0,10,1,13500.0
212,2297,0,1,0,0.0,1,0,0,10,0,59,0,23500.0,0,0,2,0,0,0,0,2016,0,3000,0,1,64,0,1,0,0,21,0,0,0,0,1,1,750,1,1,0,0,0,1,8,1,23500.0
213,2376,0,1,0,25000.0,0,0,0,7,0,39,1,42000.0,0,0,4,1,0,0,0,2017,0,3000,0,0,104,1,1,0,0,8,0,0,0,0,2,1,750,1,1,0,0,0,1,16,1,17000.0
214,3954,0,1,0,5500.0,1,0,1,4,0,74,1,44000.0,0,0,3,0,0,3,0,2019,0,2650,0,0,55,3,2,0,0,29,0,0,0,0,3,2,750,1,1,0,0,0,0,13,1,38500.0
215,4034,0,1,0,0.0,1,1,0,7,0,46,0,12500.0,1,0,1,0,0,0,0,2011,0,3000,0,0,109,0,1,0,1,29,0,0,0,0,1,1,750,1,0,0,0,0,0,10,0,12500.0
216,1291,1,0,0,17000.0,1,0,1,12,0,68,0,50500.0,0,0,2,0,0,4,0,2018,0,3000,1,1,134,1,1,4,0,6,0,0,0,0,3,2,750,1,1,0,0,0,3,11,0,33500.0
217,1346,0,1,0,0.0,1,0,0,6,0,58,0,16500.0,0,0,2,0,0,0,0,2015,0,3000,0,1,147,0,1,4,0,7,1,0,0,0,2,0,750,0,1,0,0,0,0,18,1,16500.0
218,1699,1,0,0,15000.0,1,0,1,3,0,26,0,49000.0,0,1,3,0,0,1,0,2016,0,3000,0,0,73,1,1,1,0,12,0,0,0,0,2,2,750,1,1,0,0,0,0,4,1,34000.0
219,3383,1,0,0,50000.0,1,0,1,6,0,55,1,85000.0,0,0,2,0,0,2,0,2018,0,3000,0,0,165,2,1,4,0,28,0,0,0,0,4,2,750,1,1,0,0,0,1,14,1,35000.0
220,3503,1,0,0,0.0,1,0,0,10,0,26,1,11000.0,0,0,3,0,0,0,0,2013,0,2900,1,0,74,0,1,6,0,27,0,0,0,0,2,1,750,1,1,0,0,0,0,15,0,11000.0
221,3550,0,1,0,0.0,0,1,0,6,1,34,0,21500.0,1,0,1,0,0,0,0,2020,0,2750,0,0,75,0,1,0,1,3,0,0,0,0,1,1,750,1,0,0,0,0,1,22,0,21500.0
222,346,1,0,0,7500.0,0,0,1,12,0,35,0,36000.0,0,1,3,0,0,0,0,2017,0,2700,0,0,31,1,4,4,0,6,0,0,0,1,3,2,750,1,1,0,0,0,2,9,1,28500.0
223,396,1,0,0,0.0,1,1,0,1,0,42,0,9500.0,0,0,3,0,1,0,0,2020,0,3000,0,0,109,0,1,6,1,20,0,0,0,0,1,0,750,1,0,0,0,0,3,10,0,9500.0
224,3727,0,1,0,6500.0,1,0,1,9,0,66,0,35500.0,0,0,1,0,0,1,0,2018,0,3000,0,1,143,4,1,2,0,4,0,0,0,0,3,2,750,1,1,0,0,0,0,7,1,29000.0
225,3749,0,1,0,0.0,0,0,1,4,1,63,0,23000.0,0,0,1,0,0,2,0,2015,0,3000,0,1,187,0,1,2,0,17,0,0,0,0,4,1,750,1,1,0,0,0,1,14,1,23000.0
226,3766,1,0,0,12500.0,1,0,0,8,0,58,0,39000.0,0,1,4,0,0,0,0,2014,0,3000,0,0,119,1,1,3,0,29,0,0,0,0,2,2,750,1,1,0,0,0,0,7,1,26500.0
227,2240,0,1,0,0.0,0,0,0,9,0,52,0,7500.0,0,1,3,1,0,1,0,2013,0,3000,0,0,228,0,1,4,0,20,1,0,0,0,2,0,750,0,1,0,0,0,1,11,1,7500.0
228,662,1,0,0,0.0,0,0,0,1,0,43,0,16000.0,0,0,2,1,0,1,0,2017,0,2600,0,1,7,0,2,5,0,5,0,0,0,0,2,1,750,1,1,1,0,0,3,8,1,16000.0
229,2406,0,1,0,0.0,1,0,1,9,0,42,1,9500.0,0,0,2,0,0,2,0,2011,0,2550,0,0,233,0,1,4,0,13,0,0,0,0,3,1,750,1,1,0,0,0,0,13,1,9500.0
230,1130,0,1,0,0.0,1,0,1,10,0,20,1,17000.0,0,0,1,0,0,1,0,2020,0,3000,0,0,31,0,3,2,0,2,0,0,0,0,3,1,750,1,1,0,0,1,2,10,0,17000.0
231,4346,0,1,0,0.0,1,1,0,5,0,60,0,13500.0,0,0,3,0,1,0,0,2016,0,3000,0,0,194,0,1,3,1,9,0,0,5,0,1,0,750,1,0,0,0,0,0,23,0,13500.0
232,4368,0,1,0,0.0,1,0,0,12,0,36,0,12500.0,0,0,1,0,0,0,0,2015,0,3000,0,1,97,0,1,1,0,10,1,0,0,0,1,0,750,0,1,0,0,0,1,5,1,12500.0
233,1376,0,1,0,0.0,1,0,1,3,0,62,0,15000.0,0,0,3,0,0,3,0,2018,0,2500,0,1,6,0,2,6,0,24,0,0,0,0,3,0,800,1,1,0,0,0,1,22,1,15000.0
234,3574,1,0,0,0.0,1,1,0,12,0,33,0,8500.0,1,0,4,0,0,0,0,2012,0,2700,0,0,85,0,1,5,1,28,0,0,0,0,1,1,750,1,0,0,0,0,1,9,0,8500.0
235,2145,0,1,0,0.0,1,1,0,9,0,39,0,19000.0,1,0,4,0,0,0,0,2016,0,2850,0,0,54,0,1,1,1,17,0,0,0,0,1,1,750,1,0,0,0,0,2,18,0,19000.0
236,523,0,1,0,0.0,0,0,1,3,0,19,0,15500.0,0,0,1,0,0,3,0,2017,0,3000,1,1,13,0,4,3,0,14,0,1,1,0,3,1,750,1,1,0,0,0,0,15,0,15500.0
237,2424,0,1,0,30000.0,1,0,0,11,0,39,1,43500.0,0,0,1,0,0,0,1,2018,0,2650,0,0,81,1,1,3,0,28,1,0,0,0,2,0,750,0,1,0,0,0,2,17,0,13500.0
238,3934,1,0,0,0.0,0,0,0,12,0,61,0,9000.0,0,1,3,0,0,0,0,2017,0,3000,0,0,209,0,1,4,0,20,1,1,0,0,1,0,750,0,1,0,0,0,0,14,1,9000.0
239,2440,0,1,0,15000.0,1,0,0,7,0,68,1,52000.0,0,0,1,0,0,0,0,2018,1,2950,0,0,180,1,1,4,0,19,0,0,0,0,2,2,750,0,1,0,0,0,0,6,1,37000.0
240,2462,1,0,0,4500.0,1,0,1,11,0,31,1,26000.0,0,0,4,0,0,2,0,2013,0,2650,0,0,100,4,1,3,0,28,0,0,0,0,3,2,750,1,1,0,0,1,0,6,0,21500.0
241,1216,1,0,0,21000.0,1,0,1,5,0,60,1,62000.0,0,0,4,0,0,0,0,2017,0,3000,0,0,123,2,1,6,0,26,0,0,0,0,4,2,750,1,1,0,0,0,1,15,1,41000.0
242,4516,1,0,0,0.0,1,0,0,6,0,31,1,20000.0,0,0,1,0,0,0,0,2016,0,3000,0,0,97,0,1,0,0,24,0,0,0,0,2,1,750,1,1,0,0,0,2,12,1,20000.0
243,1501,0,1,0,0.0,0,0,0,2,0,39,0,6500.0,0,0,3,0,0,3,0,2011,0,3000,0,1,100,0,1,4,0,22,1,1,0,0,2,0,750,0,1,0,0,0,3,16,1,6500.0
244,4806,0,1,0,0.0,1,0,0,9,0,31,0,17000.0,0,0,1,0,0,1,0,2019,0,3000,0,1,73,0,1,2,0,4,1,0,0,0,2,0,750,0,1,0,0,0,1,6,1,17000.0
245,1972,1,0,0,0.0,1,1,0,10,0,52,0,8500.0,0,0,1,0,1,0,0,2014,0,2500,0,0,176,0,1,2,1,9,0,0,0,0,1,0,750,1,0,0,0,0,1,13,0,8500.0
246,2080,1,0,0,9500.0,1,0,1,12,0,35,0,42000.0,0,1,4,0,0,1,0,2016,0,3000,0,0,137,4,1,0,0,9,0,0,0,0,4,2,750,1,1,0,0,0,3,9,1,32500.0
247,3704,0,1,0,7500.0,0,0,1,2,0,33,1,45500.0,0,0,3,1,0,1,0,2018,0,3000,0,0,11,1,5,0,0,25,0,0,0,0,2,2,750,1,1,0,0,0,2,17,1,38000.0
248,501,0,1,0,0.0,1,0,0,9,0,48,0,16000.0,0,1,3,0,0,0,0,2014,0,3000,0,0,150,0,1,6,0,1,0,0,0,0,1,1,750,1,1,0,0,0,0,11,1,16000.0
249,2496,0,1,0,0.0,1,0,1,2,0,30,0,5500.0,0,1,1,0,0,1,0,2014,0,2800,0,0,61,0,1,3,0,7,0,0,0,0,3,0,750,1,1,0,0,0,1,19,1,5500.0
250,1051,0,1,0,7000.0,1,0,0,12,0,55,0,40000.0,0,0,1,0,0,1,0,2017,1,2750,0,1,68,3,1,0,0,9,0,0,0,0,2,2,750,0,1,0,0,1,2,15,0,33000.0
